,name,revision_id
760,Jean Richardot the Younger,1085858301
761,Gustave Rolin-Jaequemyns,1103791996
762,Hippolyte Rolin,1029822060
763,Father Samuel,1105406687
764,Louis-Joseph Seutin,1067673529
765,Alfons Siffer,1044386557
766,Cyrille Tahay,1099406349
767,Jacques Timmermans,1099978512
768,Robert Urbain,1073906467
769,Jacques Van Gompel,994051445
770,Marcel Van Langenhove (referee),1107440236
771,Johan Verbeke,1096587032
772,Lodewijk Verreycken,1104711170
773,Louis Waltniel,1058900581
774,Yves de Wasseige,1099711000
775,Jacques van Ypersele de Strihou,1101784212
776,Beverly Castillo,919973607
777,Elfreda Reyes,1036465539
778,Bert Tucker,1106473958
779,Michel Ahouanmènou,1082795168
780,Arnauld Antoine Akodjènou,1096094495
781,Jules-Armand Aniambossou,1083426767
782,Pascal Chabi Kao,1085346521
783,Francis Covi,1067482687
784,Joachim Dahissiho,1029448695
785,Adrien Degbey,1061050724
786,Luc Gnacadja,1105462246
787,Paul Hazoumé,1103078061
788,Louis Hunkanrin,1093387515
789,Louis Ignacio-Pinto,1092475356
790,Arouna Mama,1065903499
791,Moussa Okanla,1090050440
792,Assogba Oké,1086957528
793,Émile Poisson,1084137581
794,Maximilien Quenum-Possy-Berry,1043722585
795,Nicéphore Soglo,1095045396
796,Dorjee Wangmo,1060085965
797,Ugyen Dorji (DNT politician),1074573786
798,Zangley Dukpa,1068932528
799,Dupthob,986218104
800,Pema Gyamtsho,1110797584
801,Choki Gyeltshen,967051066
802,Sherub Gyeltshen,1069232338
803,Choida Jamtsho,1100668369
804,Rinzin Jamtsho,986219619
805,Kunzang C. Namgyel,1114495504
806,Shingkhar Lam,1065108391
807,Tshewang Lhamo,935053684
808,Kuenga Loday,967051092
809,Dorji Namgyal,1101249209
810,Jigme Namgyal (Bhutan),1112477163
811,Wangdi Norbu,1099185991
812,Kinga Penjor,1029727171
813,Yeshey Penjor,956623702
814,Thakur S. Powdyel,1113475126
815,Jai Bir Rai,1099839823
816,Karma Rangdol,986221796
817,Loknath Sharma,1099839678
818,Tenzin (politician),1017464973
819,Sonam Tobgye,1088131266
820,Dorji Tshering,1023360934
821,Kinga Tshering,1111838853
822,Namgay Tshering,1062630670
823,Ugyen Tshering,1068931844
824,Jigme Wangchuk,1076705305
825,Lhatu Wangchuk,1077117615
826,Khandu Wangchuk,1082071070
827,Norbu Wangchuk,1105642733
828,Tshering Wangchuk,1098122862
829,Karma Donnen Wangdi,1013757910
830,Tshencho Wangdi,935053725
831,Ugyen Wangdi,1010522641
832,Dechen Wangmo (politician),1109945331
833,Dechen Zangmo,1095618727
834,Neten Zangmo,1087879345
835,Nidup Zangpo,1083086732
836,Yeshey Zimba,1082071369
837,Nataniel Aguirre,1113064273
838,Jacobo Aillón,1066796299
839,Isaac Ávalos,1105448251
840,Augusto Céspedes,1060109299
841,Soledad Chapetón,1100789033
842,Adolfo Chávez,1064862832
843,Chi Hyun Chung,1102263683
844,Daniel Sánchez Bustamante,1112693678
845,Rafael Peña,1106083763
846,Marcial Fabricano,1064844718
847,Francisco Argandoña,1113998869
848,Antonio Machaca,1104152307
849,Adolfo Mendoza,1093449967
850,Pedro Domingo Murillo,1102892437
851,Francisco Burdett O'Connor,1115130742
852,Manuel Luis de Oliden,1111940891
853,Isabel Ortega Ventura,1067118559
854,Simón Iturri Patiño,1113483466
855,Bonifacio Pinedo,1013870027
856,Julio Pinedo,1013509802
857,José Mariano Serrano,1102912474
858,Moisés Torres (politician),1103547860
859,Fernando Vargas Mosua,1113961954
860,Jaime de Zudáñez,1057374473
861,Elvira Abdić-Jelenović,1092410267
862,Mehmed Alajbegović,1090097632
863,Boško Baškot,945729760
864,Hasan Brkić,1108766075
865,Salko Bukvarević,1103476585
866,Mirsad Ćeman,1059620444
867,Selmo Cikotić,1109891116
868,Sabina Ćudić,1109170821
869,Milorad Dodik,1115334252
870,Dženan Đonlagić,1023971751
871,Nijaz Duraković,1065317570
872,Edin Forto,1114128635
873,Dževad Galijašević,1080524051
874,Josip Grubeša,1078976634
875,Ankica Gudeljević,1109892248
876,Muhamed Hadžijamaković,1069745508
877,Mirsad Hadžikadić,1114039434
878,Sanjin Halimović,1098646648
879,Husein Miljković,1098413355
880,Jasmin Imamović,1060821223
881,Alija Izetbegović,1114046666
882,Adamir Jerković,1070639895
883,Esed Kadrić,1099964892
884,Mehmed Kapetanović,1074875734
885,Salmir Kaplan,1095054536
886,Osman Karabegović,1027401183
887,Fuad Kasumović,1083608363
888,Rudi Kolak,1059610572
889,Ivo Komšić,1114461162
890,Rusmir Mahmutćehajić,1101508210
891,Ante Marković,1107391428
892,Amor Mašović,1060006575
893,Dragan Mektić,1114052150
894,Ademaga Mešić,1095848757
895,Jelka Miličević,1040936683
896,Abdulah Mutapčić,1006720652
897,Abdulah Nakaš,1102636519
898,Mario Nenadić,1111446400
899,Damir Nikšić,1096462723
900,Ismet Popovac,1115247176
901,Hakija Pozderac,963175504
902,Hamdija Pozderac,1045803709
903,Nurija Pozderac,1056889716
904,Đuro Pucar,1052519383
905,Fahrudin Radončić,1101596243
906,Alen Šeranić,1111537511
907,Uglješa Uzelac,1003796992
908,Nezir Škaljić,1107435418
909,Ibrahim Spahić,995023876
910,Emir Suljagić,1065740656
911,Svetozar Pudarić,1107151585
912,Miloš Vukašinović,934652983
913,Daniel Kwele,1084843766
914,Michael Dingake,1084856043
915,James G. Haskins,1089282280
916,Tshenolo Mabeo,1084860922
917,Philip Matante,1084858391
918,Gomolemo Motswaledi,1092621711
919,Motsamai Mpho,1056631444
920,Sylvia Muzila,1092977456
921,Leetile Disang Raditladi,1102718757
922,Benjamin Thema,1089085673
923,Patrick van Rensburg,1113094894
924,Maria de Lourdes Abadia,1111422727
925,José de Abreu (politician),1097490839
926,Rafael Tobias de Aguiar,1074741594
927,Medeiros e Albuquerque,1097328483
928,Léo de Almeida Neves,1101145934
929,Simão Almeida,1099633172
930,Antônio Pinto Chichorro da Gama,1096806594
931,Cipriano Barata,1107774158
932,Irani Barbosa,1101926106
933,Jaison Barreto,1103547503
934,Djalma Bastos de Morais,1106062579
935,"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1086322080
936,José Paulo Bisol,1103547561
937,Natália Bastos Bonavides,1110953316
938,João Francisco Inácio Brazão,1094855099
939,Amador Bueno,1034472026
940,Antônio Câmara,1099829944
941,Luiz Humberto Carneiro,1098842373
942,Izolda Cela,1102485000
943,Margarete Coelho,1103498671
944,Ivandro Cunha Lima,1098295043
945,João Cunha (politician),1100962574
946,Aécio de Borba,1098281596
947,José Abílio Silva de Santana,1112293020
948,Alércio Dias,1101206546
949,Délio dos Santos,1101206499
950,Ademar Frederico Duwe,1098597920
951,Elcione Zahluth Barbalho,1074736382
952,"Gastão d'Escragnolle, Baron d'Escragnolle",1063661693
953,Paulo Cesar Farias,1065573695
954,Emília Fernandes,1078521692
955,José Carlos da Silva Mayrink Ferrão,1085435249
956,Dalva Figueiredo,1087607148
957,Francisco Julião,1035689740
958,Jofran Frejat,1102181607
959,Edmundo Galdino,1112253425
960,Joaquim Gomes de Souza,1069184517
961,Abdul Hamid Sebba,1111084208
962,Jutahy Júnior,983207788
963,Joaquim Gonçalves Ledo,1071023786
964,Antônio Leite Andrade,1101206516
965,Alceste Madeira,1099410153
966,Beto Mansur,1113576505
967,Horácio de Matos,1088164926
968,Sandra Meira Starling,1099835037
969,Gerardo Melo Mourão,1098005745
970,Guilherme Melo (politician),1099445119
971,Murilo Melo Filho,1102568805
972,Cândido Mendes de Almeida,1097155280
973,Gilmar Mendes,1106136142
974,Edmur Mesquita,1094838035
975,Miguel Couto,1035994107
976,Claudio Modesto,994272220
977,Armando Monteiro (politician),1098295517
978,Carlos Eduardo Moreira Ferreira,1087824575
979,Pedro Soares Muñoz,1096764969
980,Dora Nascimento,1028740301
981,Carlos Neder,1102908883
982,Domingos Gomes de Aguiar Neto,1109245420
983,"Manuel Luís Osório, Marquis of Erval",1110318599
984,Hildebrando Pascoal,1088472912
985,Astrojildo Pereira,1083304045
986,Joaquim Alvaro Pereira Leite,1114125901
987,Jorge Picciani,1099308847
988,Francisco José Pinheiro,1089344947
989,Mario Pinotti,1033871516
990,Henrique Pizzolato,940662779
991,Plínio de Arruda Sampaio Jr.,1100471665
992,Irondi Pugliesi,1111085644
993,Eusébio de Queirós,1091204382
994,Ratinho (TV presenter),1114298116
995,Marco Antonio Raupp,1098664390
996,Robert Rey (plastic surgeon),1112518148
997,Ary Rigo,1100211750
998,Antônio Ricardo dos Santos,1028742803
999,Euclides Scalco,1101357504
1000,Aldo Schneider,1092981443
1001,Augusto Severo de Albuquerque Maranhão,1033155129
1002,"José Manuel da Silva, Baron of Tietê",1094131544
1003,Fabiano Silveira,1097157218
1004,Jose de Sousa Campos,1015210781
1005,"Irineu Evangelista de Sousa, Viscount of Mauá",1095667959
1006,"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1097159430
1007,Aureliano Cândido Tavares Bastos,1001957115
1008,Juarez Távora (general),1094239935
1009,"Antônio de Queirós Teles, Baron of Jundiaí",1014343460
1010,Evaristo da Veiga,1106429833
1011,Luís Viana Neto,1097160637
1012,André Zacharow,1103029055
1013,Aleksandar Alekov,1106388347
1014,Anyu Angelov,1109005189
1015,Dolores Arsenova,994730790
1016,Atanas Atanasov (politician),1102528583
1017,Hristo Atanassov,1076172488
1018,Jonas Basanavičius,1111267587
1019,Alexander Bogoridi,1114426710
1020,Vasil Chichibaba,969578159
1021,Vladimir Damgov,1086786118
1022,Ivan Dimov (scientist),931453017
1023,Valentin Fortunov,1032125290
1024,Kristalina Georgieva,1113225688
1025,Ivancho Hadzhipenchovich,1029652571
1026,Aleksi Ivanov,1105069303
1027,Georgi Ivanov (mayor),937372283
1028,Ljubica Ivošević Dimitrov,1070575609
1029,Grozdan Karadzhov,1066070185
1030,Vladimir Karolev,1099282655
1031,Georgi Kirkov,1005695384
1032,Spiro Kitinchev,1063738922
1033,Kalina Konstantinova,1104793980
1034,Kostadin Kostadinov (professor),1110428529
1035,Gavril Krastevich,1081400175
1036,Nikola Lazarov,1055871409
1037,Ivan Marazov,917237234
1038,Venko Markovski,1114988749
1039,Sebihan Mehmed,1092778647
1040,Ilian Mihov,1114357808
1041,Nikola Minchev,1114820940
1042,Plamen Panayotov,1096862893
1043,Vladislav Panev,1054474125
1044,Asparuh Panov,1022365931
1045,Daniel Panov,1077856970
1046,Aleksandar Paunov,1003790540
1047,Kiril Petkov,1114126346
1048,Ivan Stanchov,1100259796
1049,Hristiana Todorova,1097213735
1050,Borislav Tsekov,1098837966
1051,Tsvetko Boboshevski,1013781277
1052,Velko Valkanov,1060696696
1053,Ventsislav Varbanov,1108228084
1054,Damyan Velchev,1104678360
1055,Svetoslav Vitkov,1088561141
1056,Mincho Yovchev,1101186643
1057,Martin Zaimov,1083075073
1058,Dragomir Zakov,1112779696
1059,Nayden Zelenogorski,1088342299
1060,Boureima Badini,1066047125
1061,Blaise Bassoleth,1050043776
1062,Nazi Boni,1076793254
1063,François Compaoré,1108463297
1064,Daniel Ouezzin Coulibaly,918075025
1065,Toubé Clément Dakio,1053333514
1066,Elise Foniyama Thiombioano Ilboudo,1062255717
1067,Frédéric Guirma,1053332359
1068,Emile Ilboudo,1053332274
1069,Zinda Kaboré,1050917887
1070,Christophe Kalenzaga,951757578
1071,Joséphine Ki-Zerbo,1108677667
1072,Begnon-Damien Kone,1026369404
1073,Kouamé Lougué,1066098405
1074,Jean-Baptiste Natama,1115090605
1075,Jean-Baptiste Ouédraogo,1105203937
1076,Mamadou Ouédraogo,1021835192
1077,Pargui Emile Paré,1109114806
1078,Filippe Savadogo,1099231025
1079,Nouhoun Sigue,1053333064
1080,Diongolo Traore,861250146
1081,Maurice Yaméogo,1105869651
1082,Saye Zerbo,1067927039
1083,Domine Banyankimbona,1069455389
1084,Joseph Biroli,1091158074
1085,Joseph Butore,1021128901
1086,Joseph Cimpaye,1080421208
1087,Edouard Nduwimana,1032468586
1088,Gervais Nyangoma,1080903489
1089,Aimée Kanyana,1032854364
1090,Gérard Mfuranzima,1059652996
1091,Alain Mutabazi,1042900537
1092,Cyrille Ndayirukiye,1099827364
1093,Révérien Ndikuriyo,1105613739
1094,Eustache Ngabisha,1096057884
1095,Léonce Ngendakumana,956640760
1096,Marie Chantal Nijimbere,1081391171
1097,Tharcisse Niyongabo,1040979617
1098,Gabriel Nizigama,1017380720
1099,Ancilla Ntakaburimvo,1038438954
1100,Jean-Baptiste Ntidendereza,1091156761
1101,Ririkumutima,1103261297
1102,Agathon Rwasa,1089496637
1103,Imelde Sabushimike,1046251467
1104,Albert Shingiro,1088693789
1105,Cyriaque Simbizi,1080578027
1106,Alexis Sinduhije,1092395127
1107,Ang Vong Vathana,1106363571
1108,Bun Chanmol,1109177249
1109,Chem Snguon,1059573671
1110,Chhan Sokhom,1059573770
1111,Chuon Saodi,1059573024
1112,Duong Sam Ol,1094852239
1113,Ieu Koeus,1107109489
1114,Khem Veasna,1109114751
1115,Kou Roun,1059572876
1116,Daran Kravanh,1096672232
1117,Lon Nil,1059582440
1118,Ly Khvan Pan,1059572637
1119,Mao Ayuth,1099980718
1120,Neav Sithong,1059563159
1121,Ngoun Chhay Kry,1059567048
1122,Norodom Norindeth,1097718042
1123,Norodom Phurissara,1059276168
1124,Oung Ouen,1079121769
1125,Phlek Chhat,1059566416
1126,Ponn Vongs Vaddey,1059574324
1127,Say Phouthang,1059582575
1128,Sisowath Youtevong,1107113292
1129,So Nem,1111929288
1130,Tep Hun,1081916038
1131,Tep Phan,1059565834
1132,Thiounn,1108028340
1133,Touch Kim,1068185468
1134,Truong Cang,1067944733
1135,Tuot Saron,1059582752
1136,Uch Ven,1059582941
1137,Uk Vithun,1064744142
1138,Ung Hong Sath,1094819140
1139,Veng Sakhon,1114970454
1140,Yat Hwaidi,1081234427
1141,Vincent de Paul Ahanda,1083376451
1142,Lawrence Fonka Shang,1041211681
1143,Victor Fotso,1102345166
1144,Séraphin Magloire Fouda,1009662257
1145,Njomgang Isaac,1108440685
1146,Augustine Ngom Jua,1040317165
1147,Pierre Kotouo,948427004
1148,Ibrahim Mbombo Njoya,1112559227
1149,Ousmane Mey,1017007525
1150,Victor Mukete,1098691243
1151,Bernard Muna,1108720863
1152,Pierre Ngayewang,1015516439
1153,John Ebong Ngole,1108422427
1154,Victor Anomah Ngu,1112931112
1155,Dorothy L. Njeuma,1067488532
1156,Bernard Njonga,1098278415
1157,Arouna N'Joya,1021209755
1158,Edouard Nomo-Ongolo,1090643523
1159,Antoine Ntsimi,1021211954
1160,André Ngongang Ouandji,1021209594
1161,Paul Pondi,1021211934
1162,Félix Sabal Lecco (politician),1051804573
1163,François Sengat-Kuo,1021210005
1164,Félix Tonye Mbog,1097564213
1165,Kah Walla,1092436663
1166,José Manuel Gomes Andrade,1081053284
1167,Honório Barreto,973826987
1168,Fernando Elísio Freire,1069455161
1169,Pedro Fernandes Lopes,1084646808
1170,Paulo Rocha (Cape Verde politician),1093958730
1171,Arlindo do Rosário,1101613422
1172,Gilberto Correia Carvalho Silva,1101613548
1173,Luís Filipe Tavares,1065001801
1174,Carlos de Vasconcelos,1093959761
1175,Abraão Vicente,1059495714
1176,Alexandre Banza,1112157049
1177,Jean-Bédel Bokassa,1113784938
1178,Antoine Darlan,1070323425
1179,Georges Darlan,1090255799
1180,Catherine Denguiadé,1113661673
1181,Henri-Marie Dondra,1112811274
1182,Saif Durbar,1033150087
1183,Hassan Al Habib,988829581
1184,Rodolphe Iddi Lala,1070308127
1185,Désiré Kolingba,1100414331
1186,Karim Meckassoua,1042724644
1187,Abakar Sabon,1062856588
1188,Levy Yakete,1036618742
1189,Achta Ahmat Bremé,1100448797
1190,Mohamed Bechir-Sow,1112094658
1191,Christian Georges Diguimbaye,1106463141
1192,Firmin Djidingar,1054942760
1193,Roger Djikisna,1010288821
1194,Arabi El Goni,1050732839
1195,Acheikh Ibn-Oumar,1041062859
1196,Hinda Déby Itno,1111863464
1197,Mahamat Djarma Khatir,952741451
1198,Oueddei Kichidemi,1096370089
1199,Alphonse Kotiga,1108077983
1200,Baba Laddé,1106278873
1201,Nadji Madou,872461806
1202,Mariam Mahamat Nour,1077898049
1203,Laoukein Kourayo Médard,872513852
1204,Abbo Nassour,904253122
1205,Tahir Hamid Nguilin,1085015143
1206,Gontchomé Sahoulba,1100566547
1207,Quatre Sou Quatre,1010289028
1208,Djimadoum Tiraina,1112094593
1209,Saadie Goukouni Weddeye,1114946220
1210,Patricio Achurra,1063051282
1211,Hermes Ahumada,1061888618
1212,Felipe Alessandri,1115021687
1213,Lidia Amarales,1109042122
1214,Ximena Anza,1107215667
1215,Aurora Argomedo,1060990009
1216,Claudio Arredondo,1098030047
1217,Francisco Astaburuaga Cienfuegos,1097538961
1218,Camilo Ballesteros,1097131738
1219,Jaime Bassa,1097539409
1220,Alexandra Benado,1096936718
1221,Diego José Benavente,1069288880
1222,Harald Beyer (politician),1094177814
1223,José Luis Cabión,1111860853
1224,Mauricio Cataldo,1115156426
1225,Juan Chandía,1085403808
1226,Eduardo Charme,1037350216
1227,Fernando Cordero Rusque,1103478298
1228,Juan de Dios Correa de Saa,1037542204
1229,Álvaro Covarrubias,1087840742
1230,Miguel Cruchaga Tocornal,1061889467
1231,Pedro Nolasco Cruz Vergara,1097565855
1232,Mario Desbordes,1112783373
1233,Jorge Dip,1095852077
1234,Jose Fernandez Dubrock,1095758707
1235,Julio Durán,1097570287
1236,Adolfo Eastman,1038273100
1237,Rojo Edwards,1115021831
1238,Juan Egaña,1060973836
1239,Diego Elizondo Prado,1037492111
1240,José Maza Fernández,1097589388
1241,Ángel Flisfisch,1111776342
1242,"Pablo Galdames (footballer, born 1974)",1103181135
1243,Jaime Gazmuri,1110097739
1244,Isabel Godoy,1036631728
1245,Lidia González,1090166891
1246,Hugo Gutiérrez Gálvez,1088424535
1247,"David Henríquez (footballer, born 1977)",1106626625
1248,Alejandra Bravo Hidalgo,1097579028
1249,Checho Hirane,1077893937
1250,Aucán Huilcamán,1049163977
1251,Daniel Jadue,1115056871
1252,Liliana Jadue,1108033983
1253,Felipe Kast,1081495181
1254,José Rafael Larraín,1051093031
1255,Fernando Lazcano Echaurren,1037353335
1256,Antonio Leal Labrín,1101221172
1257,Carlos Maldonado Curti,1108666802
1258,Enrique Maluenda,1111424266
1259,Graciela Mandujano,1063237992
1260,Nicolás Marambio,1061889202
1261,María de los Ángeles de la Paz Riveros,1109014330
1262,María Silvia Correa Marín,1115090404
1263,Juan José Martin Bravo,1084670911
1264,Ricardo Matte,1062948637
1265,Sergio Melnick,1076225732
1266,Adolfo Millabur,1069138774
1267,Vlado Mirosevic,1108584301
1268,José Musalem Saffie,1108500041
1269,Silvestre Ochagavía Echaurren,1037355246
1270,Manuel Ossa Ruiz,986980123
1271,Manuel José Ossandón,1083220118
1272,Enrique Oyarzún Mondaca,1037344949
1273,Luis Palacios Rossini,1097606858
1274,Héctor Parra (footballer),1114844859
1275,Guillermo Pérez de Arce,1061888273
1276,Bernhard Eunom Philippi,1030957748
1277,Germán Picó Cañas,1097609170
1278,Tancredo Pinochet,1040302707
1279,Jaime Pizarro,1115152029
1280,Roberto Poblete,1060171802
1281,Jenaro Prieto,1037392606
1282,Catalina Pulido,1073813699
1283,Bárbara Rebolledo,1068434440
1284,Patricio Rey Sommer,1084819799
1285,Jennifer Rojas,1096045044
1286,Sergio Romero Pizarro,1061890038
1287,Marcela Sabat,1084348581
1288,Miguel Schweitzer Walters,1097635165
1289,Bárbara Sepúlveda Hales,1104248309
1290,Loreto Silva,1011248294
1291,Waldo Silva,1037354612
1292,Isidro Solís,1103628118
1293,Ramón Subercaseaux Vicuña,1089081472
1294,Manuel Antonio Tocornal,1037489055
1295,José Francisco Urrejola,1069290613
1296,Francisco Valdés Vergara,1037357324
1297,Margarita Vargas López,1104834588
1298,Ramón Vega Hidalgo,988502241
1299,Leonardo Véliz,1115103114
1300,Juan de Dios Vial del Río,1101140615
1301,Hernán Videla Lira,1061888375
1302,Carlos Walker Martínez,1097644966
1303,Chris Watson,1110011348
